false_positive_rate,true_positive_rate,threshold
0.0,0.00973696666441274,0.9658298410066334
0.0,0.00978204521378502,0.9658253604516275
0.0,0.009917280861901865,0.9656111394094489
0.0,0.009962359411274145,0.9655722738782979
0.0,0.01014267360876327,0.9651451724658576
0.0,0.010255369982193972,0.9651258733904933
0.0,0.0105483805531138,0.9646798776827775
0.0,0.010661076926544505,0.9646578631534891
0.0,0.010683616201230645,0.9646485353673394
0.0,0.010796312574661347,0.9646143832248447
0.0,0.010976626772150472,0.96440250192293
0.0,0.011044244596208895,0.9643826430237192
0.0,0.011089323145581175,0.9643676395483809
0.0,0.011472490815245566,0.9639932256199787
0.0,0.011517569364617846,0.9639572513988137
0.0,0.01160772646336241,0.9637686282296793
0.0,0.01165280501273469,0.9637579254802107
0.0,0.01203597268239908,0.9631216943688798
0.0,0.012081051231771361,0.9630941616558046
0.0,0.012103590506457502,0.9630764845710178
0.0,0.012283904703946627,0.963071455568576
0.0,0.012509297450808032,0.9628750298630379
0.0,0.012554376000180315,0.9628622242139593
0.0,0.01273469019766944,0.9625932361332455
0.0,0.012824847296414001,0.962544780241412
0.0,0.012892465120472422,0.9625052614577705
0.0,0.013072779317961547,0.962456199498036
0.0,0.01316293641670611,0.9623969425829779
0.0,0.013230554240764532,0.9621107474982298
0.0,0.013343250614195236,0.9621106412454143
0.0,0.01347848626231208,0.9618379390687014
0.0,0.01352356481168436,0.9618129232225836
0.0,0.013613721910428922,0.9616926637332536
0.0,0.013681339734487345,0.9616918635394902
0.0,0.013703879009173485,0.9616623738010827
0.0,0.013748957558545766,0.9616556598241829
0.0,0.013794036107918047,0.9616318713471645
0.0,0.013839114657290328,0.9615870121337378
0.0,0.013951811030721031,0.9615208227871516
0.0,0.013996889580093312,0.9615107655231604
0.0,0.014267360876327,0.9610519795745784
0.0,0.014357517975071562,0.9610154826211499
0.0,0.014425135799129985,0.9609140513867419
0.0,0.014492753623188406,0.9609119125208465
0.0,0.014515292897874546,0.960909819934461
0.0,0.014560371447246827,0.9609060616151833
0.0,0.014695607095363671,0.9606641793635847
0.0,0.014740685644735952,0.9606602777049934
0.0,0.014808303468794375,0.9606321923085928
0.0,0.014853382018166656,0.9606045324191035
0.0,0.014875921292852796,0.9605817508223686
0.0,0.014920999842225077,0.9605756003817707
0.0,0.014943539116911217,0.9604455195983318
0.0,0.0149886176662835,0.9604319234797386
