precision,recall,threshold
0.9872758173442462,0.9950864381184213,0.19556852370265115
0.9872978956548963,0.9950864381184213,0.1955922538983445
0.9872976115931658,0.9950638988437353,0.1957364114496893
0.987319691378732,0.9950638988437353,0.1958117617375819
0.9873194077917431,0.995041359569049,0.19587515054826526
0.9873191241920695,0.995018820294363,0.19591136945031087
0.9873188405797102,0.9949962810196767,0.19596179884602696
0.9873185569546644,0.9949737417449906,0.1960314960525478
0.9873182733169313,0.9949512024703046,0.196165933295102
0.9873179896665101,0.9949286631956183,0.19619873857597106
0.9873400733649459,0.9949286631956183,0.1962628681881928
0.9873397901894558,0.9949061239209323,0.1962837263281779
0.9873395070012974,0.994883584646246,0.1962862488696672
0.9873392238004698,0.99486104537156,0.1964155968168797
0.9873389405869721,0.9948385060968739,0.1966319696249711
0.9873386573608035,0.9948159668221876,0.19663488206502824
0.9873383741219632,0.9947934275475016,0.19669322687916269
0.9873380908704503,0.9947708882728153,0.19677562649059777
0.9873601789709172,0.9947708882728153,0.1967776056568515
0.9873598961945458,0.9947483489981293,0.19692314948561654
0.9873596134055215,0.9947258097234432,0.19713945292950077
0.9873593306038436,0.994703270448757,0.19723171605405562
0.9873814211562556,0.994703270448757,0.19748333439924248
0.9873811388298468,0.9946807311740709,0.1976434814298299
0.9873808564908041,0.9946581918993846,0.197738623993723
0.9873802917748142,0.9946131133500123,0.19776756524226224
0.9873800093978653,0.9945905740753263,0.19784305520745568
0.9873797270082793,0.9945680348006402,0.1979244107270595
0.9873794446060552,0.994545495525954,0.19792693619848326
0.9873791621911923,0.9945229562512679,0.19800446233633828
0.9873788797636897,0.9945004169765816,0.19803437491162135
0.9873785973235465,0.9944778777018956,0.19809060139816453
0.987378314870762,0.9944553384272095,0.19815417441962951
0.9873780324053353,0.9944327991525233,0.1982541542040284
0.9873777499272655,0.9944102598778372,0.19827069056378874
0.9873774674365516,0.994387720603151,0.19827952007171282
0.987377184933193,0.9943651813284649,0.19829392716900954
0.9873769024171889,0.9943426420537788,0.19837467471434658
0.9873766198885382,0.9943201027790926,0.19849319918950023
0.9873763373472403,0.9942975635044065,0.19853204658169268
0.9873984376748662,0.9942975635044065,0.19857810941371729
0.9873981556092757,0.9942750242297203,0.1985861975915817
0.9873978735310577,0.9942524849550342,0.19869549467436912
0.9873975914402113,0.9942299456803481,0.19869639105357917
0.9873973093367359,0.9942074064056619,0.19879075092085674
0.9873970272206304,0.9941848671309758,0.1987971109042694
0.9873967450918941,0.9941623278562896,0.19884252175388611
